lr-AdamW:0.0004000000000000002, step:0
train/loss_step:0.04266250878572464, train/loss/visible_step:0.03572321683168411, train/loss/center_step:0.06939291954040527, epoch:0, step:49
train/loss_step:0.009683137759566307, train/loss/visible_step:0.009616381488740444, train/loss/center_step:0.0006675660843029618, epoch:5, step:9399
train/loss_step:0.014440003782510757, train/loss/visible_step:0.014337758533656597, train/loss/center_step:0.0010224487632513046, epoch:5, step:9449
train/loss_step:0.012222805991768837, train/loss/visible_step:0.012135847471654415, train/loss/center_step:0.0008695840369910002, epoch:5, step:9499
train/loss_step:0.012749064713716507, train/loss/visible_step:0.012675103731453419, train/loss/center_step:0.0007396107539534569, epoch:5, step:9549
train/loss_step:0.008593847043812275, train/loss/visible_step:0.008540350012481213, train/loss/center_step:0.0005349660641513765, epoch:5, step:9599
train/loss_step:0.007534885313361883, train/loss/visible_step:0.0074729276821017265, train/loss/center_step:0.000619578524492681, epoch:5, step:9649
train/loss_step:0.013355348259210587, train/loss/visible_step:0.013274529948830605, train/loss/center_step:0.0008081816486082971, epoch:5, step:9699
train/loss_step:0.004857172258198261, train/loss/visible_step:0.004819976165890694, train/loss/center_step:0.0003719621163327247, epoch:5, step:9749
train/loss_step:0.00802621990442276, train/loss/visible_step:0.00796251930296421, train/loss/center_step:0.000637001998256892, epoch:5, step:9799
train/loss_step:0.014988823793828487, train/loss/visible_step:0.014889082871377468, train/loss/center_step:0.0009974099230021238, epoch:5, step:9849
train/loss_step:0.007109046448022127, train/loss/visible_step:0.007052619010210037, train/loss/center_step:0.0005642761243507266, epoch:5, step:9899
train/loss_step:0.00717963557690382, train/loss/visible_step:0.007122484967112541, train/loss/center_step:0.0005715064471587539, epoch:5, step:9949
train/loss_step:0.0018064711475744843, train/loss/visible_step:0.0017872762400656939, train/loss/center_step:0.00019194878404960036, epoch:5, step:9999
train/loss_step:0.0020615397952497005, train/loss/visible_step:0.0020504167769104242, train/loss/center_step:0.00011123049625894055, epoch:5, step:10049
train/loss_step:0.011850841343402863, train/loss/visible_step:0.01176830381155014, train/loss/center_step:0.0008253778796643019, epoch:5, step:10099
train/loss_step:0.006829732563346624, train/loss/visible_step:0.006779590155929327, train/loss/center_step:0.0005014227936044335, epoch:5, step:10149
train/loss_step:0.007669998798519373, train/loss/visible_step:0.007619384676218033, train/loss/center_step:0.0005061420379206538, epoch:5, step:10199
train/loss_step:0.009739878587424755, train/loss/visible_step:0.009657992981374264, train/loss/center_step:0.0008188539068214595, epoch:5, step:10249
train/loss_step:0.01075603999197483, train/loss/visible_step:0.010676780715584755, train/loss/center_step:0.000792589969933033, epoch:5, step:10299
train/loss_step:0.008974255993962288, train/loss/visible_step:0.008904761634767056, train/loss/center_step:0.0006949394010007381, epoch:5, step:10349
train/loss_step:0.01179261039942503, train/loss/visible_step:0.011729375459253788, train/loss/center_step:0.0006323524285107851, epoch:5, step:10399
train/loss_step:0.02184887044131756, train/loss/visible_step:0.021718043833971024, train/loss/center_step:0.001308261533267796, epoch:5, step:10449
train/loss_step:0.009320114739239216, train/loss/visible_step:0.009256439283490181, train/loss/center_step:0.0006367533933371305, epoch:5, step:10499
train/loss_step:0.01681920886039734, train/loss/visible_step:0.016740556806325912, train/loss/center_step:0.000786525837611407, epoch:5, step:10549
train/metrics/iou@0.40:0.3846597671508789, train/metrics/iou@0.50:0.3213740885257721, train/metrics/iou_with_occlusions@0.40:0.3418571352958679, train/metrics/iou_with_occlusions@0.50:0.25512054562568665, val/loss:0.011487077921628952, val/loss/visible:0.011422346346080303, val/loss/center:0.000647302542347461, val/metrics/iou@0.40:0.3362486958503723, val/metrics/iou@0.50:0.2657663822174072, val/metrics/iou_with_occlusions@0.40:0.2973286807537079, val/metrics/iou_with_occlusions@0.50:0.21222777664661407, epoch:5, step:10553
train/loss_epoch:0.009950865991413593, train/loss/visible_epoch:0.009885505773127079, train/loss/center_epoch:0.0006535836728289723, epoch:6, step:10553
lr-AdamW:0.00394669080902777, step:10554
train/loss_step:0.019535455852746964, train/loss/visible_step:0.019444679841399193, train/loss/center_step:0.0009077521390281618, epoch:6, step:10599
train/loss_step:0.007256660610437393, train/loss/visible_step:0.007209171541035175, train/loss/center_step:0.00047488868585787714, epoch:6, step:10649
train/loss_step:0.013019159436225891, train/loss/visible_step:0.012953631579875946, train/loss/center_step:0.0006552754784934223, epoch:6, step:10699
train/loss_step:0.014989843592047691, train/loss/visible_step:0.014882748015224934, train/loss/center_step:0.0010709554189816117, epoch:6, step:10749
train/loss_step:0.01181337982416153, train/loss/visible_step:0.011745031923055649, train/loss/center_step:0.0006834820378571749, epoch:6, step:10799
train/loss_step:0.011121133342385292, train/loss/visible_step:0.011031228117644787, train/loss/center_step:0.0008990534115582705, epoch:6, step:10849
train/loss_step:0.008257370442152023, train/loss/visible_step:0.008193994872272015, train/loss/center_step:0.0006337526137940586, epoch:6, step:10899
train/loss_step:0.007327813655138016, train/loss/visible_step:0.007278419099748135, train/loss/center_step:0.0004939470672979951, epoch:6, step:10949
train/loss_step:0.007518426515161991, train/loss/visible_step:0.00747147761285305, train/loss/center_step:0.00046949106035754085, epoch:6, step:10999
train/loss_step:0.0055550881661474705, train/loss/visible_step:0.005518043413758278, train/loss/center_step:0.0003704468545038253, epoch:6, step:11049
train/loss_step:0.007577798329293728, train/loss/visible_step:0.007519005332142115, train/loss/center_step:0.000587928865570575, epoch:6, step:11099
train/loss_step:0.009241443127393723, train/loss/visible_step:0.009170830249786377, train/loss/center_step:0.0007061258656904101, epoch:6, step:11149
train/loss_step:0.009267983958125114, train/loss/visible_step:0.009208162315189838, train/loss/center_step:0.0005982118891552091, epoch:6, step:11199
train/loss_step:0.0098656564950943, train/loss/visible_step:0.009788365103304386, train/loss/center_step:0.0007729092612862587, epoch:6, step:11249
train/loss_step:0.012699587270617485, train/loss/visible_step:0.012590400874614716, train/loss/center_step:0.0010918627958744764, epoch:6, step:11299
train/loss_step:0.005881399381905794, train/loss/visible_step:0.005841649137437344, train/loss/center_step:0.00039750037831254303, epoch:6, step:11349
train/loss_step:0.011922377161681652, train/loss/visible_step:0.01184711791574955, train/loss/center_step:0.0007525950204581022, epoch:6, step:11399
train/loss_step:0.01324500422924757, train/loss/visible_step:0.013109337538480759, train/loss/center_step:0.0013566635316237807, epoch:6, step:11449
train/loss_step:0.011923413723707199, train/loss/visible_step:0.011839921586215496, train/loss/center_step:0.0008349212002940476, epoch:6, step:11499
train/loss_step:0.010491346940398216, train/loss/visible_step:0.010405845008790493, train/loss/center_step:0.000855017511639744, epoch:6, step:11549
train/loss_step:0.006909438408911228, train/loss/visible_step:0.0068642934784293175, train/loss/center_step:0.00045144924661144614, epoch:6, step:11599
train/loss_step:0.009202691726386547, train/loss/visible_step:0.009133847430348396, train/loss/center_step:0.0006884384783916175, epoch:6, step:11649
train/loss_step:0.007580808363854885, train/loss/visible_step:0.0075295837596058846, train/loss/center_step:0.0005122448783367872, epoch:6, step:11699
train/loss_step:0.008142940700054169, train/loss/visible_step:0.008085308596491814, train/loss/center_step:0.0005763236549682915, epoch:6, step:11749
train/loss_step:0.006035299971699715, train/loss/visible_step:0.005984334275126457, train/loss/center_step:0.0005096555105410516, epoch:6, step:11799
train/loss_step:0.00537371588870883, train/loss/visible_step:0.005338550079613924, train/loss/center_step:0.00035166036104783416, epoch:6, step:11849
train/loss_step:0.007733196020126343, train/loss/visible_step:0.007673763204365969, train/loss/center_step:0.0005943258292973042, epoch:6, step:11899
train/loss_step:0.005778857972472906, train/loss/visible_step:0.005733533296734095, train/loss/center_step:0.00045324800885282457, epoch:6, step:11949
train/loss_step:0.010089154355227947, train/loss/visible_step:0.010040733963251114, train/loss/center_step:0.00048420234816148877, epoch:6, step:11999
train/loss_step:0.012108593247830868, train/loss/visible_step:0.012028953991830349, train/loss/center_step:0.0007963926764205098, epoch:6, step:12049
train/loss_step:0.01404430903494358, train/loss/visible_step:0.013966997154057026, train/loss/center_step:0.0007731174700893462, epoch:6, step:12099
train/loss_step:0.01129783596843481, train/loss/visible_step:0.01121014915406704, train/loss/center_step:0.0008768650586716831, epoch:6, step:12149
train/loss_step:0.008960193023085594, train/loss/visible_step:0.008877834305167198, train/loss/center_step:0.0008235843852162361, epoch:6, step:12199
train/loss_step:0.014105248264968395, train/loss/visible_step:0.014029494486749172, train/loss/center_step:0.0007575399940833449, epoch:6, step:12249
train/loss_step:0.01206634845584631, train/loss/visible_step:0.011976740323007107, train/loss/center_step:0.0008960774284787476, epoch:6, step:12299
train/metrics/iou@0.40:0.40018072724342346, train/metrics/iou@0.50:0.3433445990085602, train/metrics/iou_with_occlusions@0.40:0.35550767183303833, train/metrics/iou_with_occlusions@0.50:0.27292653918266296, val/loss:0.011280895210802555, val/loss/visible:0.011216210201382637, val/loss/center:0.0006468532374128699, val/metrics/iou@0.40:0.34648701548576355, val/metrics/iou@0.50:0.2861567437648773, val/metrics/iou_with_occlusions@0.40:0.3107129633426666, val/metrics/iou_with_occlusions@0.50:0.2331487536430359, epoch:6, step:12312
train/loss_epoch:0.009489046409726143, train/loss/visible_epoch:0.009425036609172821, train/loss/center_epoch:0.000640123791527003, epoch:7, step:12312
lr-AdamW:0.0037616680767505258, step:12313
train/loss_step:0.015310659073293209, train/loss/visible_step:0.015187278389930725, train/loss/center_step:0.0012338042724877596, epoch:7, step:12349
train/loss_step:0.007609376683831215, train/loss/visible_step:0.007552341558039188, train/loss/center_step:0.0005703520146198571, epoch:7, step:12399
train/loss_step:0.01013047806918621, train/loss/visible_step:0.010048573836684227, train/loss/center_step:0.0008190413354896009, epoch:7, step:12449
train/loss_step:0.01069625187665224, train/loss/visible_step:0.010615301318466663, train/loss/center_step:0.0008095030207186937, epoch:7, step:12499
train/loss_step:0.007386707700788975, train/loss/visible_step:0.007316883187741041, train/loss/center_step:0.0006982467602938414, epoch:7, step:12549
train/loss_step:0.012796405702829361, train/loss/visible_step:0.012707297690212727, train/loss/center_step:0.0008910828619264066, epoch:7, step:12599
train/loss_step:0.006856439635157585, train/loss/visible_step:0.006816942244768143, train/loss/center_step:0.0003949732636101544, epoch:7, step:12649
train/loss_step:0.00907565001398325, train/loss/visible_step:0.009011154063045979, train/loss/center_step:0.0006449601496569812, epoch:7, step:12699
train/loss_step:0.0052993204444646835, train/loss/visible_step:0.005257634911686182, train/loss/center_step:0.00041685672476887703, epoch:7, step:12749
train/loss_step:0.012118203565478325, train/loss/visible_step:0.01205202005803585, train/loss/center_step:0.0006618318730033934, epoch:7, step:12799
train/loss_step:0.006152465008199215, train/loss/visible_step:0.006090161856263876, train/loss/center_step:0.0006230327417142689, epoch:7, step:12849
train/loss_step:0.02096955105662346, train/loss/visible_step:0.020849183201789856, train/loss/center_step:0.001203687279485166, epoch:7, step:12899
train/loss_step:0.007163736037909985, train/loss/visible_step:0.007111534010618925, train/loss/center_step:0.0005220214370638132, epoch:7, step:12949
train/loss_step:0.008288947865366936, train/loss/visible_step:0.008223868906497955, train/loss/center_step:0.0006507938378490508, epoch:7, step:12999
train/loss_step:0.007730789016932249, train/loss/visible_step:0.00768673000857234, train/loss/center_step:0.0004405892104841769, epoch:7, step:13049
train/loss_step:0.01190152857452631, train/loss/visible_step:0.011818119324743748, train/loss/center_step:0.0008340911008417606, epoch:7, step:13099
train/loss_step:0.008858065120875835, train/loss/visible_step:0.008782600983977318, train/loss/center_step:0.000754642125684768, epoch:7, step:13149
train/loss_step:0.008492402732372284, train/loss/visible_step:0.008439662866294384, train/loss/center_step:0.0005273949354887009, epoch:7, step:13199
train/loss_step:0.010829920880496502, train/loss/visible_step:0.01077690813690424, train/loss/center_step:0.0005301262717694044, epoch:7, step:13249
train/loss_step:0.006262313108891249, train/loss/visible_step:0.006198267452418804, train/loss/center_step:0.0006404571468010545, epoch:7, step:13299
train/loss_step:0.007352335844188929, train/loss/visible_step:0.007297470699995756, train/loss/center_step:0.0005486532463692129, epoch:7, step:13349
train/loss_step:0.006107456050813198, train/loss/visible_step:0.006064667832106352, train/loss/center_step:0.00042788340942934155, epoch:7, step:13399
train/loss_step:0.010339501313865185, train/loss/visible_step:0.010295587591826916, train/loss/center_step:0.0004391373659018427, epoch:7, step:13449
train/loss_step:0.0031829173676669598, train/loss/visible_step:0.0031666134018450975, train/loss/center_step:0.00016303957090713084, epoch:7, step:13499
train/loss_step:0.015920987352728844, train/loss/visible_step:0.015834560617804527, train/loss/center_step:0.0008642618195153773, epoch:7, step:13549
train/loss_step:0.008263563737273216, train/loss/visible_step:0.008188942447304726, train/loss/center_step:0.0007462140638381243, epoch:7, step:13599
train/loss_step:0.008267807774245739, train/loss/visible_step:0.008190788328647614, train/loss/center_step:0.0007701936992816627, epoch:7, step:13649
train/loss_step:0.013594402931630611, train/loss/visible_step:0.013499184511601925, train/loss/center_step:0.0009521819301880896, epoch:7, step:13699
train/loss_step:0.009093811735510826, train/loss/visible_step:0.009014580398797989, train/loss/center_step:0.0007923152879811823, epoch:7, step:13749
train/loss_step:0.01200074702501297, train/loss/visible_step:0.011889244429767132, train/loss/center_step:0.0011150299105793238, epoch:7, step:13799
train/loss_step:0.014934130944311619, train/loss/visible_step:0.014849478378891945, train/loss/center_step:0.0008465278660878539, epoch:7, step:13849
train/loss_step:0.010306290350854397, train/loss/visible_step:0.010247529484331608, train/loss/center_step:0.0005876061040908098, epoch:7, step:13899
train/loss_step:0.0029925869312137365, train/loss/visible_step:0.0029727627988904715, train/loss/center_step:0.0001982409885386005, epoch:7, step:13949
train/loss_step:0.007589622866362333, train/loss/visible_step:0.007513422053307295, train/loss/center_step:0.0007620067335665226, epoch:7, step:13999
train/loss_step:0.014211387373507023, train/loss/visible_step:0.014131183736026287, train/loss/center_step:0.000802034861408174, epoch:7, step:14049
train/metrics/iou@0.40:0.41642042994499207, train/metrics/iou@0.50:0.3661401867866516, train/metrics/iou_with_occlusions@0.40:0.36972159147262573, train/metrics/iou_with_occlusions@0.50:0.2915351688861847, val/loss:0.011667038314044476, val/loss/visible:0.01160175446420908, val/loss/center:0.0006528808153234422, val/metrics/iou@0.40:0.34780609607696533, val/metrics/iou@0.50:0.31238695979118347, val/metrics/iou_with_occlusions@0.40:0.3160342276096344, val/metrics/iou_with_occlusions@0.50:0.2560441493988037, epoch:7, step:14071
train/loss_epoch:0.009054630994796753, train/loss/visible_epoch:0.008991850540041924, train/loss/center_epoch:0.0006277914508245885, epoch:8, step:14071
lr-AdamW:0.0034567445921889744, step:14072
train/loss_step:0.0064761037938296795, train/loss/visible_step:0.006427085027098656, train/loss/center_step:0.0004901876673102379, epoch:8, step:14099
train/loss_step:0.005221565254032612, train/loss/visible_step:0.005193929187953472, train/loss/center_step:0.000276359700364992, epoch:8, step:14149
train/loss_step:0.010467762127518654, train/loss/visible_step:0.010396359488368034, train/loss/center_step:0.0007140300585888326, epoch:8, step:14199
train/loss_step:0.011400535702705383, train/loss/visible_step:0.011309527792036533, train/loss/center_step:0.0009100749157369137, epoch:8, step:14249
train/loss_step:0.00616375682875514, train/loss/visible_step:0.0061152600683271885, train/loss/center_step:0.0004849654796998948, epoch:8, step:14299
train/loss_step:0.005300828255712986, train/loss/visible_step:0.005259841214865446, train/loss/center_step:0.0004098704375792295, epoch:8, step:14349
train/loss_step:0.013306353241205215, train/loss/visible_step:0.013218134641647339, train/loss/center_step:0.000882189255207777, epoch:8, step:14399
train/loss_step:0.00865146704018116, train/loss/visible_step:0.008594539947807789, train/loss/center_step:0.0005692685954272747, epoch:8, step:14449
train/loss_step:0.00770704448223114, train/loss/visible_step:0.007651602849364281, train/loss/center_step:0.0005544158047996461, epoch:8, step:14499
train/loss_step:0.0076727899722754955, train/loss/visible_step:0.007628689520061016, train/loss/center_step:0.0004410027468111366, epoch:8, step:14549
train/loss_step:0.008583691902458668, train/loss/visible_step:0.008508032187819481, train/loss/center_step:0.0007565926644019783, epoch:8, step:14599
train/loss_step:0.008401392959058285, train/loss/visible_step:0.008330173790454865, train/loss/center_step:0.0007121882517822087, epoch:8, step:14649
train/loss_step:0.007544983644038439, train/loss/visible_step:0.00748403649777174, train/loss/center_step:0.0006094705895520747, epoch:8, step:14699
train/loss_step:0.005540687125176191, train/loss/visible_step:0.00548988301306963, train/loss/center_step:0.0005080424598418176, epoch:8, step:14749
train/loss_step:0.003936776425689459, train/loss/visible_step:0.0039009791798889637, train/loss/center_step:0.0003579745243769139, epoch:8, step:14799
train/loss_step:0.008049600757658482, train/loss/visible_step:0.0079968785867095, train/loss/center_step:0.0005272211274132133, epoch:8, step:14849
train/loss_step:0.004826086573302746, train/loss/visible_step:0.004782270174473524, train/loss/center_step:0.0004381627368275076, epoch:8, step:14899
train/loss_step:0.014194563031196594, train/loss/visible_step:0.01411472912877798, train/loss/center_step:0.0007983375689946115, epoch:8, step:14949
train/loss_step:0.006060471758246422, train/loss/visible_step:0.006005262024700642, train/loss/center_step:0.0005520989652723074, epoch:8, step:14999
train/loss_step:0.007459205575287342, train/loss/visible_step:0.007407355587929487, train/loss/center_step:0.0005185009213164449, epoch:8, step:15049
train/loss_step:0.0030668270774185658, train/loss/visible_step:0.0030376987997442484, train/loss/center_step:0.000291282165562734, epoch:8, step:15099
train/loss_step:0.0070092398673295975, train/loss/visible_step:0.006971006281673908, train/loss/center_step:0.0003823372535407543, epoch:8, step:15149
train/loss_step:0.015210258774459362, train/loss/visible_step:0.015123886056244373, train/loss/center_step:0.0008637229911983013, epoch:8, step:15199
train/loss_step:0.006999852601438761, train/loss/visible_step:0.006945751141756773, train/loss/center_step:0.000541012326721102, epoch:8, step:15249
train/loss_step:0.009219994768500328, train/loss/visible_step:0.009138619527220726, train/loss/center_step:0.0008137485128827393, epoch:8, step:15299
train/loss_step:0.01060696691274643, train/loss/visible_step:0.010556968860328197, train/loss/center_step:0.0004999759257771075, epoch:8, step:15349
train/loss_step:0.011056630872189999, train/loss/visible_step:0.010961782187223434, train/loss/center_step:0.000948484695982188, epoch:8, step:15399
train/loss_step:0.006291771307587624, train/loss/visible_step:0.006244445685297251, train/loss/center_step:0.000473257212433964, epoch:8, step:15449
train/loss_step:0.008471057750284672, train/loss/visible_step:0.00840383768081665, train/loss/center_step:0.0006721969111822546, epoch:8, step:15499
train/loss_step:0.005699506960809231, train/loss/visible_step:0.005646170116961002, train/loss/center_step:0.000533366808667779, epoch:8, step:15549
train/loss_step:0.006686400156468153, train/loss/visible_step:0.006645828951150179, train/loss/center_step:0.00040571088902652264, epoch:8, step:15599
train/loss_step:0.007705691270530224, train/loss/visible_step:0.00764867290854454, train/loss/center_step:0.0005701827467419207, epoch:8, step:15649
train/loss_step:0.009556910954415798, train/loss/visible_step:0.009484638459980488, train/loss/center_step:0.0007227234309539199, epoch:8, step:15699
train/loss_step:0.01439252682030201, train/loss/visible_step:0.014300873503088951, train/loss/center_step:0.0009165332885459065, epoch:8, step:15749
train/loss_step:0.014405698515474796, train/loss/visible_step:0.014320825226604939, train/loss/center_step:0.0008487307350151241, epoch:8, step:15799
train/metrics/iou@0.40:0.4321209490299225, train/metrics/iou@0.50:0.3879556357860565, train/metrics/iou_with_occlusions@0.40:0.38318127393722534, train/metrics/iou_with_occlusions@0.50:0.30929359793663025, val/loss:0.011151586659252644, val/loss/visible:0.011087426915764809, val/loss/center:0.0006415797397494316, val/metrics/iou@0.40:0.3527630865573883, val/metrics/iou@0.50:0.3012571930885315, val/metrics/iou_with_occlusions@0.40:0.32081931829452515, val/metrics/iou_with_occlusions@0.50:0.24722784757614136, epoch:8, step:15830
train/loss_epoch:0.008623013272881508, train/loss/visible_epoch:0.008561528287827969, train/loss/center_epoch:0.0006148422253318131, epoch:9, step:15830
lr-AdamW:0.0030529120446759627, step:15831
train/loss_step:0.004293767269700766, train/loss/visible_step:0.00426064059138298, train/loss/center_step:0.00033126823836937547, epoch:9, step:15849
train/loss_step:0.0068733268417418, train/loss/visible_step:0.0068075526505708694, train/loss/center_step:0.0006577413878403604, epoch:9, step:15899
train/loss_step:0.010163946077227592, train/loss/visible_step:0.010089355520904064, train/loss/center_step:0.0007459009066224098, epoch:9, step:15949
train/loss_step:0.004284380469471216, train/loss/visible_step:0.0042474279180169106, train/loss/center_step:0.00036952426307834685, epoch:9, step:15999
train/loss_step:0.009154337458312511, train/loss/visible_step:0.009084304794669151, train/loss/center_step:0.0007003279170021415, epoch:9, step:16049
train/loss_step:0.004286397248506546, train/loss/visible_step:0.004257816355675459, train/loss/center_step:0.00028580790967680514, epoch:9, step:16099
train/loss_step:0.007190764881670475, train/loss/visible_step:0.007140672765672207, train/loss/center_step:0.0005009198212064803, epoch:9, step:16149
train/loss_step:0.0035216340329498053, train/loss/visible_step:0.0034970403648912907, train/loss/center_step:0.00024593662237748504, epoch:9, step:16199
train/loss_step:0.014109871350228786, train/loss/visible_step:0.014009115286171436, train/loss/center_step:0.0010075628524646163, epoch:9, step:16249
train/loss_step:0.008663893677294254, train/loss/visible_step:0.00859064981341362, train/loss/center_step:0.0007324345060624182, epoch:9, step:16299
train/loss_step:0.010065950453281403, train/loss/visible_step:0.009978609159588814, train/loss/center_step:0.0008734166622161865, epoch:9, step:16349
train/loss_step:0.00877666100859642, train/loss/visible_step:0.008715253323316574, train/loss/center_step:0.0006140795885585248, epoch:9, step:16399
train/loss_step:0.0088258171454072, train/loss/visible_step:0.008747407235205173, train/loss/center_step:0.0007840967737138271, epoch:9, step:16449
train/loss_step:0.01103493943810463, train/loss/visible_step:0.01093252096325159, train/loss/center_step:0.0010241823038086295, epoch:9, step:16499
train/loss_step:0.00955277495086193, train/loss/visible_step:0.009452976286411285, train/loss/center_step:0.000997987575829029, epoch:9, step:16549
train/loss_step:0.01393961627036333, train/loss/visible_step:0.013832039199769497, train/loss/center_step:0.0010757673298940063, epoch:9, step:16599
train/loss_step:0.01111259963363409, train/loss/visible_step:0.011029173620045185, train/loss/center_step:0.0008342569344677031, epoch:9, step:16649
train/loss_step:0.008220512419939041, train/loss/visible_step:0.008170651271939278, train/loss/center_step:0.0004986081621609628, epoch:9, step:16699
train/loss_step:0.0024758102372288704, train/loss/visible_step:0.002449427265673876, train/loss/center_step:0.00026383003569208086, epoch:9, step:16749
train/loss_step:0.013037455268204212, train/loss/visible_step:0.012963184155523777, train/loss/center_step:0.0007427150849252939, epoch:9, step:16799
train/loss_step:0.004979331512004137, train/loss/visible_step:0.004946266300976276, train/loss/center_step:0.0003306536818854511, epoch:9, step:16849
train/loss_step:0.00466312188655138, train/loss/visible_step:0.004631735850125551, train/loss/center_step:0.00031385832699015737, epoch:9, step:16899
train/loss_step:0.008680098690092564, train/loss/visible_step:0.008624185808002949, train/loss/center_step:0.0005591294611804187, epoch:9, step:16949
train/loss_step:0.007019707001745701, train/loss/visible_step:0.006964523810893297, train/loss/center_step:0.000551830162294209, epoch:9, step:16999
train/loss_step:0.006887664087116718, train/loss/visible_step:0.006833228282630444, train/loss/center_step:0.0005443568807095289, epoch:9, step:17049
train/loss_step:0.008591552264988422, train/loss/visible_step:0.008517440408468246, train/loss/center_step:0.0007411169353872538, epoch:9, step:17099
train/loss_step:0.00866757333278656, train/loss/visible_step:0.008619231171905994, train/loss/center_step:0.00048342501395381987, epoch:9, step:17149
train/loss_step:0.013090389780700207, train/loss/visible_step:0.013015538454055786, train/loss/center_step:0.0007485132664442062, epoch:9, step:17199
train/loss_step:0.0038706145714968443, train/loss/visible_step:0.0038412907160818577, train/loss/center_step:0.0002932390780188143, epoch:9, step:17249
train/loss_step:0.006755528971552849, train/loss/visible_step:0.00669870525598526, train/loss/center_step:0.0005682381452061236, epoch:9, step:17299
train/loss_step:0.011346694082021713, train/loss/visible_step:0.011256422847509384, train/loss/center_step:0.0009027097257785499, epoch:9, step:17349
train/loss_step:0.009738508611917496, train/loss/visible_step:0.009662733413279057, train/loss/center_step:0.0007577533251605928, epoch:9, step:17399
train/loss_step:0.003059575567021966, train/loss/visible_step:0.003032584907487035, train/loss/center_step:0.0002699068863876164, epoch:9, step:17449
train/loss_step:0.008973129093647003, train/loss/visible_step:0.008906803093850613, train/loss/center_step:0.0006632637814618647, epoch:9, step:17499
train/loss_step:0.004265556111931801, train/loss/visible_step:0.004230606835335493, train/loss/center_step:0.00034949107794091105, epoch:9, step:17549
train/metrics/iou@0.40:0.44723987579345703, train/metrics/iou@0.50:0.4084116220474243, train/metrics/iou_with_occlusions@0.40:0.39622706174850464, train/metrics/iou_with_occlusions@0.50:0.32589536905288696, val/loss:0.011081159114837646, val/loss/visible:0.011018018238246441, val/loss/center:0.0006314165657386184, val/metrics/iou@0.40:0.364613801240921, val/metrics/iou@0.50:0.3238523304462433, val/metrics/iou_with_occlusions@0.40:0.32909855246543884, val/metrics/iou_with_occlusions@0.50:0.264667272567749, epoch:9, step:17589
train/loss_epoch:0.00821025762706995, train/loss/visible_epoch:0.008150049485266209, train/loss/center_epoch:0.0006020963774062693, epoch:10, step:17589
lr-AdamW:0.0025779712688768623, step:17590
train/loss_step:0.01189468801021576, train/loss/visible_step:0.011827806010842323, train/loss/center_step:0.000668822496663779, epoch:10, step:17599
train/loss_step:0.004991618450731039, train/loss/visible_step:0.0049505517818033695, train/loss/center_step:0.0004106666601728648, epoch:10, step:17649
train/loss_step:0.007028583902865648, train/loss/visible_step:0.006976183969527483, train/loss/center_step:0.0005239974125288427, epoch:10, step:17699
train/loss_step:0.01782805286347866, train/loss/visible_step:0.017727704718708992, train/loss/center_step:0.0010034865699708462, epoch:10, step:17749
train/loss_step:0.009252251125872135, train/loss/visible_step:0.009189006872475147, train/loss/center_step:0.0006324434652924538, epoch:10, step:17799
train/loss_step:0.008473302237689495, train/loss/visible_step:0.008401267230510712, train/loss/center_step:0.0007203484419733286, epoch:10, step:17849
train/loss_step:0.007981101982295513, train/loss/visible_step:0.007914549671113491, train/loss/center_step:0.0006655277102254331, epoch:10, step:17899
train/loss_step:0.008151203393936157, train/loss/visible_step:0.00809989683330059, train/loss/center_step:0.0005130651406943798, epoch:10, step:17949
train/loss_step:0.008346145041286945, train/loss/visible_step:0.008267371915280819, train/loss/center_step:0.0007877285243012011, epoch:10, step:17999
train/loss_step:0.008222074247896671, train/loss/visible_step:0.008162719197571278, train/loss/center_step:0.0005935529479756951, epoch:10, step:18049
train/loss_step:0.0062941559590399265, train/loss/visible_step:0.006240724120289087, train/loss/center_step:0.0005343203665688634, epoch:10, step:18099
train/loss_step:0.008219461888074875, train/loss/visible_step:0.008156784810125828, train/loss/center_step:0.0006267704884521663, epoch:10, step:18149
train/loss_step:0.007775208912789822, train/loss/visible_step:0.0077024539932608604, train/loss/center_step:0.0007275480893440545, epoch:10, step:18199
train/loss_step:0.00524028018116951, train/loss/visible_step:0.005195813253521919, train/loss/center_step:0.00044466930557973683, epoch:10, step:18249
train/loss_step:0.006269324105232954, train/loss/visible_step:0.006213825661689043, train/loss/center_step:0.0005549858906306326, epoch:10, step:18299
train/loss_step:0.006185855250805616, train/loss/visible_step:0.006135290022939444, train/loss/center_step:0.0005056530353613198, epoch:10, step:18349
train/loss_step:0.013229189440608025, train/loss/visible_step:0.013149041682481766, train/loss/center_step:0.000801479269284755, epoch:10, step:18399
train/loss_step:0.008016115985810757, train/loss/visible_step:0.007955481298267841, train/loss/center_step:0.0006063479231670499, epoch:10, step:18449
train/loss_step:0.007708650082349777, train/loss/visible_step:0.0076501742005348206, train/loss/center_step:0.000584759924095124, epoch:10, step:18499
train/loss_step:0.007221481762826443, train/loss/visible_step:0.00718059204518795, train/loss/center_step:0.00040889502270147204, epoch:10, step:18549
train/loss_step:0.006703236140310764, train/loss/visible_step:0.0066507612355053425, train/loss/center_step:0.0005247470107860863, epoch:10, step:18599
train/loss_step:0.007780860643833876, train/loss/visible_step:0.007717527449131012, train/loss/center_step:0.0006333341007120907, epoch:10, step:18649
